Item	Word	Semantic_Output	Error_Score	Correct
1766	foams	foams	0.0271	1
1767	fob	fob	0.0341	1
1768	fobs	fobs	0.0131	1
1769	foe	foe	0.0356	1
1770	foes	foes	0.0233	1
1771	fog	fog	0.0033	1
1772	fogs	fog	0.8338	0
1773	foil	foil	0.0012	1
1774	foils	foils	0.00789999999999999	1
1775	foist	foist	0.0026	1
1776	foists	foist	1.3747	0
1777	fold	fold	0.005	1
1778	folds	folds	0.0049	1
1779	folk	folk	0.007	1
1780	folks	folks	0.1047	1
1781	fond	fond	0.2149	1
1782	font	font	0.0012	1
1783	fonts	fonts	0.0006	1
1784	food	food	0.0004	1
1785	foods	foods	0.0002	1
1786	fool	fool	0.0255	1
1787	fools	fools	0.028	1
1788	foot	foot	0.0007	1
1789	fop	fop	0.0419	1
1790	fops	fop	0.5007	0
1791	for	for	0.0028	1
1792	force	force	0.0014	1
1793	ford	ford	0.0001	1
1794	fords	fords	0.1239	1
1795	fore	fore	0.0296	1
1796	fores	fores	1.0446	1
1797	forge	forge	0.3465	1
1798	fork	fork	0.0004	1
1799	forks	forks	0.0002	1
1800	form	form	0.0004	1
1801	forms	forms	0.0186	1
1802	fort	fort	0	1
1803	forth	forth	0.00829999999999999	1
1804	forts	forts	0.0001	1
1805	fought	fought	0	1
1806	foul	foul	0.9868	1
1807	fouled	fouled	2.9198	1
1808	fouls	fouls	1.7166	1
1809	found	found	0.000600000000000001	1
1810	fount	fount	0.9458	1
1811	fourth	fourth	0.0016	1
1812	fowl	fowl	0.7722	1
1813	fowl	fowl	3.3131	1
1814	fox	fox	0.0066	1
1815	frail	frail	0.0054	1
1816	frame	frame	0.0004	1
1817	frames	frames	0.0003	1
1818	franc	franc	0.2248	1
1819	francs	francs	0.0016	1
1820	frank	frank	0.0645	1
1821	frappe	frappe	0.0009	1
1822	frappes	frappes	0.0006	1
1823	fraud	fraud	0.0663	1
1824	frauds	frauds	0.014	1
1825	fray	fray	1.6252	1
1826	frayed	frayed	0.2713	1
1827	frays	frays	3.8269	1
1828	freak	freak	2.076	1
1829	freaks	freaks	1.3751	1
1830	free	free	0.0001	1
1831	freeze	freeze	0.0744	1
1832	freight	freight	0.1944	1
1833	freights	freights	0.0379	1
1834	french	french	0.6708	1
1835	french	french	0.1157	1
1836	fresh	fresh	0.0003	1
1837	fret	fret	0.0034	1
1838	frets	frets	0.8759	1
1839	fridge	fridge	2.4173	1
1840	fried	fried	0.5607	1
1841	friend	friend	0.0002	1
1842	friends	friends	0.09	1
1843	fries	fries	1.2844	1
1844	frieze	frieze	2.4613	1
1845	fright	fright	0.0006	1
1846	frights	frights	0.0513	1
1847	frill	frill	0.0046	1
1848	frills	frills	0.0009	1
1849	fringe	fringe	0.0088	1
1850	frisk	frisk	0.1695	1
1851	frizz	freeze	3.7052	0
1852	fro	fro	0.0152	1
1853	frock	frock	0.0133	1
1854	frocks	frocks	0.0032	1
1855	frog	frog	0.1385	1
1856	frogs	frogs	0.0477	1
1857	from	from	0.0441	1
1858	frond	frond	0.0135	1
1859	front	front	0.0005	1
1860	fronts	fronts	0.0064	1
1861	frost	frost	0.0066	1
1862	frosts	frosts	0.0741	1
1863	froth	froth	0.0517	1
1864	frothed	frothed	0.0163	1
1865	froths	froths	0.0408	1
1866	frown	frown	0.0074	1
1867	frowned	frowned	0.0462	1
1868	frowns	frown	0.6767	0
1869	froze	froze	0.3756	1
1870	fruit	fruit	0.0065	1
1871	fruits	fruits	0.0233	1
1872	frump	shrew	0.2938	0
1873	frumps	frumps	0.0309	1
1874	fry	fry	0.0269	1
1875	fuck	fuck	2.4625	1
1876	fudge	fudge	0.0024	1
1877	fuel	fuel	0.0004	1
1878	fuels	fuels	0.0005	1
1879	fug	fug	1.3991	1
1880	fugue	guilt	1.3155	0
1881	full	full	0.0014	1
1882	fume	fume	0.1024	1
1883	fumes	fumes	0.0196	1
1884	fun	fun	0.0002	1
1885	fund	fund	0.0009	1
1886	funds	funds	0.0001	1
1887	funk	funk	0.0107	1
1888	funks	funks	0.0118	1
1889	funs	funs	0.0014	1
1890	fur	fur	0.0017	1
1891	furl	furl	0.1361	1
1892	furled	furled	0.1004	1
1893	furls	furls	0.0294	1
1894	furs	furs	0.0336	1
1895	fuse	fuse	0.0913	1
1896	fuss	fuss	0.7155	1
1897	fussed	fussed	0.1795	1
1898	fuzz	fuzz	3.8696	1
1899	gab	gab	1.0233	1
1900	gabs	gabs	1.0141	1
1901	gad	gad	0.2341	1
1902	gads	gads	0.3342	1
1903	gaff	gaff	0.0403	1
1904	gaffe	gaffe	0.2888	1
1905	gaffes	gaffes	0.1123	1
1906	gaffs	gaffs	0.0096	1
1907	gag	gag	0.1791	1
1908	gage	gage	0.3219	1
1909	gags	gags	0.0278	1
1910	gain	gain	0.0005	1
1911	gained	gained	0.0011	1
1912	gains	gains	0.0196	1
1913	gait	gait	0.0018	1
1914	gaits	gaits	0.0305	1
1915	gal	gal	5.305	1
1916	gale	gale	0.4075	1
1917	gales	gales	0.016	1
1918	gall	gall	0.0034	1
1919	galls	galls	0.1795	1
1920	gals	gals	3.4006	1
1921	game	game	0.003	1
1922	games	games	0.0004	1
1923	gamp	gamp	0.5447	1
1924	gang	gang	0.0428	1
1925	gangs	gangs	0.0226	1
1926	gap	gap	0.0011	1
1927	gape	gape	0.0071	1
1928	gaped	gaped	0.0013	1
1929	gapes	gapes	0.0017	1
1930	gaps	gaps	0.0028	1
1931	garb	gist	5.3101	0
1932	garbs	garbs	5.0385	1
1933	gas	gas	0.005	1
1934	gash	harm	0.3533	0
1935	gasp	gasp	0.8154	1
1936	gasped	gasped	0.2238	1
1937	gasps	gasps	0.7103	1
1938	gat	gun	1.1503	0
1939	gate	gate	0.4726	1
1940	gates	gates	6.3469	1
1941	gauche	gauche	0.8264	1
1942	gaud	frieze	1.162	0
1943	gauds	gauds	1.6023	1
1944	gauge	gauge	0.3489	1
1945	gaunt	gaunt	2.3503	1
1946	gauze	gauze	0.0721	1
1947	gave	gave	0	1
1948	gawk	gawk	0.3653	1
1949	gay	gay	0.005	1
1950	gaze	gaze	0.0018	1
1951	gazed	gazed	0.7587	1
1952	gear	gear	0.0002	1
1953	gears	gears	0.0015	1
1954	gee	gee	0.1612	1
1955	gees	gees	0.3863	1
1956	geese	goose	0.4814	0
1957	gel	gel	0.2984	1
1958	geld	geld	2.8149	1
1959	gels	gels	0.6659	1
1960	gem	gem	0.0171	1
1961	gems	gems	0.0031	1
1962	gen	gen	1.012	1
1963	gene	gene	0.0031	1
1964	genes	genes	0.0002	1
1965	gent	gent	0.4368	1
1966	gents	gents	0.00949999999999999	1
1967	germ	germ	0.0227	1
1968	germs	germs	0.0001	1
1969	get	get	0.001	1
1970	gets	gets	0.0028	1
1971	ghast	ghast	0.2318	1
1972	ghasts	ghasts	0.6902	1
1973	ghat	ghat	0.0456	1
1974	ghats	ghats	0.0115	1
1975	ghee	ghee	0.7581	1
1976	ghees	ghees	0.0194	1
1977	ghost	ghost	0.0009	1
1978	ghosts	ghosts	0.0039	1
1979	ghoul	ghoul	0.05	1
1980	ghouls	ghouls	0.2399	1
1981	gibe	gibe	0.0208	1
1982	gibes	gibes	0.0313	1
1983	gift	gift	0.0001	1
1984	gifts	gifts	0.0145	1
1985	gig	gig	0.2608	1
1986	gigs	gigs	0.2308	1
1987	gild	gild	0.8571	1
1988	gilds	gilds	1.6391	1
1989	gill	gill	0.4171	1
1990	gills	gills	0.6901	1
1991	gilt	guilt	5.0311	0
1992	gin	gin	0.0088	1
1993	gins	gins	0.0057	1
1994	gird	gird	2.3582	1
1995	girds	gird	3.3747	0
1996	girl	girl	0	1
1997	girls	girls	0	1
1998	girt	alms	4.9888	0
1999	girth	girth	1.0617	1
2000	girths	girths	0.2535	1
2001	gist	gist	0.0404	1
2002	gists	gists	0.0327	1
2003	give	give	0	1
2004	gives	gives	0.0001	1
2005	glad	glad	0.1507	1
2006	glade	glade	0.7624	1
2007	glades	glades	0.2554	1
2008	glance	glance	0.0015	1
2009	glanced	glanced	0.002	1
2010	gland	gland	0.0001	1
2011	glands	glands	0.0116	1
2012	glare	glare	0.516	1
2013	glass	glass	0.0002	1
2014	glaze	glaze	1.605	1
2015	gleam	hue	5.0125	0
2016	glean	glean	0.0373	1
2017	gleaned	gleaned	0.0047	1
2018	gleans	glean	0.9027	0
2019	glee	glee	0.1601	1
2020	glees	glees	0.7602	1
2021	glen	glen	0.0338	1
2022	glens	glens	0.0165	1
2023	glib	glib	0.234	1
2024	glide	glide	0.0066	1
2025	glides	glides	0.0088	1
2026	glimpse	glimpse	0.1719	1
2027	glint	glint	3.53420000000001	1
2028	glitch	clamp	4.1011	0
2029	gloat	gloat	0.2756	1
2030	gloats	gloat	0.3681	0
2031	glob	glob	2.0468	1
2032	globe	globe	0.0013	1
2033	globes	globes	0.0157	1
2034	globs	globs	0.276	1
2035	gloom	gloom	0.2883	1
2036	glooms	glooms	0.0508	1
2037	gloss	gloss	0.0016	1
2038	glove	glove	0.0006	1
2039	gloves	gloves	0.0005	1
2040	glow	glow	0.0344	1
2041	glue	glue	0.0809	1
2042	glued	glued	0.0185	1
2043	glues	glue	1.2593	0
2044	glut	glut	0.0029	1
2045	gluts	gluts	0.0338	1
2046	gnarl	furl	2.7783	0
2047	gnash	gnash	1.1385	1
2048	gnashed	gnashed	0.7577	1
2049	gnat	gnat	0.0122	1
2050	gnats	gnats	0.0132	1
2051	gnaw	gnaw	0.0265	1
2052	gnawed	gnawed	0.0141	1
2053	gnaws	gnaws	0.0043	1
2054	gnome	gnome	0.0433	1
2055	gnomes	gnomes	0.0929	1
2056	gnu	gnu	1.3751	1
2057	gnus	gnus	1.7025	1
2058	go	go	0.0256	1
2059	goad	goad	0.7794	1
2060	goads	goads	0.3723	1
2061	goal	goal	0.0145	1
2062	goals	goals	0.1024	1
2063	goat	goat	0.0318	1
2064	goats	goats	0.1018	1
2065	gob	gob	0.1136	1
2066	gobs	gobs	0.1345	1
2067	god	god	0.0028	1
2068	gods	gods	0.00719999999999999	1
2069	goes	goes	0.0592	1
2070	gold	gold	0.0121	1
2071	golds	golds	0.3007	1
2072	golf	golf	0.0004	1
2073	golfs	golfs	0.0006	1
2074	gong	gong	0.0069	1
2075	gongs	gongs	0.0067	1
2076	goo	goo	0.3164	1
2077	good	good	0.0006	1
2078	goods	goods	0.0479	1
2079	goof	goof	3.2697	1
2080	goon	goon	0.2132	1
2081	goons	goons	0.1551	1
2082	goos	goos	0.8131	1
2083	goose	goose	1.8932	1
2084	gore	gore	0.0356	1
2085	gores	gores	0.3564	1
2086	gorge	gorge	0.0079	1
2087	gorse	gorse	1.8263	1
2088	gos	go	1.0559	0
2089	got	got	0.0534	1
2090	gouge	gouge	0.1502	1
2091	gouged	gouged	0.2332	1
2092	gourd	gourd	0.1616	1
2093	gourds	gourds	0.0047	1
2094	gout	gout	0.0977	1
2095	gouts	gouts	0.0992	1
2096	gown	gown	0.2891	1
2097	gowns	gowns	0.2399	1
2098	grab	grab	0.0105	1
2099	grabbed	grabbed	0.09	1
2100	grabs	grab	1.032	0
2101	grace	grace	1.1114	1
2102	grad	grad	0.2462	1
2103	grade	grade	0	1
2104	grades	grades	0.0004	1
2105	grads	grads	0.0962	1
2106	graft	graft	0.0002	1
2107	grafts	grafts	0.0001	1
2108	grail	grail	0.2566	1
2109	grails	grails	0.2479	1
2110	grain	grain	0.0006	1
2111	grains	grains	0.0042	1
2112	gram	gram	0.0405	1
2113	grams	grams	0.0535	1
2114	grand	grand	0.042	1
2115	grange	grange	1.0638	1
2116	grant	grant	0.0001	1
2117	grants	grants	0.0003	1
2118	grape	grape	0.0833	1
2119	grapes	grapes	0.0189	1
2120	graph	graph	0.0001	1
2121	graphs	graphs	0.0004	1
2122	grasp	grasp	0.0012	1
2123	grasped	grasped	0.008	1
2124	grasps	grasps	0.0013	1
2125	grass	grass	0.0028	1
2126	grate	grate	0.022	1
2127	grates	grates	0.3383	1
2128	grave	grave	0.0356	1
2129	graves	graves	0.7183	1
2130	gray	gray	0.0033	1
2131	graze	graze	1.3658	1
2132	grazed	grazed	0.0008	1
2133	grease	grease	0.0552	1
2134	great	great	0	1
2135	greaves	greaves	0.9375	1
2136	greed	greed	0.029	1
2137	greeds	greeds	0.0512	1
2138	green	green	0.0363	1
2139	greet	greet	0.0052	1
2140	greets	greets	0.3766	1
2141	grew	grew	0.0003	1
2142	grey	grey	0.0107	1
2143	grid	grid	0.0159	1
2144	grids	grids	0.0451	1
2145	grief	grief	0.0151	1
2146	griefs	griefs	0.1036	1
2147	grieve	grieve	0.8293	1
2148	grieved	grieved	0.0015	1
2149	grieves	grieve	0.4451	0
2150	grill	grill	0.9503	1
2151	grille	grille	3.7351	1
2152	grilles	grilles	0.1126	1
2153	grills	grills	1.5249	1
2154	grim	grim	0.0101	1
2155	grime	grime	1.9509	1
2156	grimed	grimed	0.1913	1
2157	grimes	grime	3.8481	0
2158	grin	grin	0.0171	1
2159	grind	grind	0.0041	1
2160	grinds	grinds	0.206	1
2161	grinned	grinned	0.1965	1
2162	grins	grin	1.03	0
2163	grip	grip	0.0202	1
2164	gripe	gripe	1.5744	1
2165	gripes	bids	1.58	0
2166	grips	grips	0.1852	1
2167	grist	grist	0.0862	1
2168	grists	grists	0.7611	1
2169	grit	grit	0.2571	1
2170	grits	grits	0.2947	1
2171	groan	groan	0.0069	1
2172	groaned	groaned	0.042	1
2173	groans	groans	0.2278	1
2174	groat	groat	0.0145	1
2175	groats	groats	0.0146	1
2176	grog	grog	1.0442	1
2177	groin	groin	0.0298	1
2178	groins	groins	0.2644	1
2179	groom	groom	0.6149	1
2180	grooms	grooms	0.2332	1
2181	groove	groove	0.0033	1
2182	grooves	grooves	0.0036	1
2183	grope	search	1.6168	0
2184	groped	groped	1.9565	1
2185	gropes	search	3.9476	0
2186	gross	gross	0.3526	1
2187	grot	apse	5.6714	0
2188	grouch	grouch	0.8048	1
2189	ground	ground	0.0131	1
2190	group	group	0.027	1
2191	groups	groups	0.0056	1
2192	grouse	grouse	0.6715	1
2193	grout	grout	0.6741	1
2194	grove	grove	0.0059	1
2195	groves	groves	0.0098	1
2196	grow	grow	0.0002	1
2197	growl	growl	0.0406	1
2198	growled	growled	0.1693	1
2199	growls	growls	0.9403	1
2200	grows	grows	0.0002	1
2201	growth	growth	0.0086	1
2202	growths	growths	0.0614	1
2203	grub	grub	0.5389	1
2204	grubs	grubs	0.2233	1
2205	grudge	grudge	0.0446	1
2206	gruff	gruff	0.0726	1
2207	grunt	grunt	0.6391	1
2208	grunts	grunt	1.5922	0
2209	guard	guard	0.0002	1
2210	guards	guards	0.0005	1
2211	guess	guess	0.000400000000000001	1
2212	guessed	guessed	0.0036	1
2213	guest	guest	0.0839	1
2214	guests	guests	0.0218	1
2215	guide	guide	0	1
2216	guides	guides	0	1
2217	guild	guild	0.0039	1
2218	guilds	guilds	0.0051	1
2219	guile	guile	0.3602	1
2220	guiles	guiles	0.4778	1
2221	guilt	guilt	0.0018	1
2222	guilts	guilts	0.0088	1
2223	guise	guise	0.7335	1
2224	gulch	gulch	0.4248	1
2225	gulf	gulf	0.0586	1
2226	gulfs	gulfs	0.0513	1
2227	gull	gull	1.9101	1
2228	gulp	gulp	0.0328	1
2229	gulps	gulps	0.0216	1
2230	gum	gum	0.0154	1
2231	gums	gums	0.0093	1
2232	gun	gun	0.0003	1
2233	gunk	gunk	0.4275	1
2234	gunks	gunks	0.3863	1
2235	guns	guns	0	1
2236	gush	gush	0.641	1
2237	gushed	gushed	1.3414	1
2238	gust	gust	1.0078	1
2239	gusts	gusts	0.9627	1
2240	gut	gut	0.0057	1
2241	guts	guts	0.0041	1
2242	guy	guy	0.2171	1
2243	guys	guys	0.5625	1
2244	gym	gym	0.5181	1
2245	gyms	gyms	0.3924	1
2246	gyp	gyp	0.0766	1
2247	hack	hack	0.1065	1
2248	hacked	hacked	0.0162	1
2249	hacks	hacks	0.0234	1
2250	haft	haft	0.1462	1
2251	hafts	hafts	0.0056	1
2252	hag	hag	0.0408	1
2253	hags	hags	0.0562	1
2254	hail	hail	0.1089	1
2255	hailed	hailed	0.0405	1
2256	hails	hails	0.6399	1
2257	hair	hair	0.0248	1
2258	hairs	hairs	0.0296	1
2259	hake	hake	0.067	1
2260	hakes	hakes	0.221	1
2261	hall	hall	0.002	1
2262	halls	halls	0.0038	1
2263	halt	halt	0.0431	1
2264	halts	halts	0.0038	1
2265	halve	halve	0.0147	1
2266	halved	halved	0.1948	1
2267	halves	halves	0.0368	1
2268	ham	ham	0.0107	1
2269	hams	hams	0.3654	1
2270	hand	hand	0.0003	1
2271	hands	hands	0.001	1
2272	hang	hang	0.0045	1
2273	hangs	hang	1.018	0
2274	hank	hank	0.1248	1
2275	hanks	hanks	0.0104	1
2276	hap	hap	2.8982	1
2277	haps	haps	0.8626	1
2278	hard	hard	0.0196	1
2279	hare	hare	0.2517	1
2280	hares	hares	0.5131	1
2281	hark	hark	0.0009	1
2282	harked	harked	0.0012	1
2283	harks	harks	0.0041	1
2284	harm	harm	0.001	1
2285	harms	harms	0.0795	1
2286	harp	harp	0.0087	1
2287	harps	harps	0.0693	1
2288	harsh	harsh	0.0001	1
2289	hart	hart	0.0065	1
2290	harts	harts	0.2438	1
2291	hash	hash	0.3592	1
2292	hasp	hasp	0.782	1
2293	hasps	hasps	0.9352	1
2294	haste	haste	0.0082	1
2295	hastes	hastes	0.0033	1
2296	hat	hat	0.0097	1
2297	hatch	hatch	0.0083	1
2298	hate	hate	0.0001	1
2299	hates	hates	0.0162	1
2300	hath	hath	0.0171	1
2301	hats	hats	0.0492	1
2302	haul	haul	0.3201	1
2303	haunch	haunch	1.1719	1
2304	haunt	haunt	0.0287	1
2305	haunts	haunts	0.188	1
2306	have	have	1.4798	1
2307	haw	haw	0.1377	1
2308	hawk	hawk	0.1405	1
2309	hawks	hawks	0.0038	1
2310	haws	haws	0.4118	1
2311	hay	hay	1.7648	1
2312	hays	hays	0.2148	1
2313	haze	haze	0.2201	1
2314	he	he	0.2928	1
2315	head	head	0.4493	1
2316	heads	heads	0.0015	1
2317	heal	heal	0.015	1
2318	healed	healed	0.0734	1
2319	heals	heals	0.0809	1
2320	health	health	0.0006	1
2321	healths	healths	0.0004	1
2322	heap	heap	0.3875	1
2323	heaps	heaps	0.0608	1
2324	hear	hear	0.0036	1
2325	heard	heard	0.00809999999999999	1
2326	hears	hears	0.0251	1
2327	hearse	car	16.4587	0
2328	heart	heart	0.0003	1
2329	hearth	hearth	0.1713	1
2330	hearths	hearths	0.1205	1
2331	hearts	hearts	0.01	1
2332	heat	heat	0	1
2333	heath	heath	0.2439	1
2334	heaths	heaths	0.013	1
2335	heats	heats	0.0001	1
2336	heave	mask	4.9836	0
2337	heaves	acts	4.2602	0
2338	heck	heck	0.00669999999999999	1
2339	hecks	hecks	0.4741	1
2340	hedge	hedge	0.0113	1
2341	heed	heed	0.0418	1
2342	heeds	heed	1.9767	0
2343	heel	heel	0.2041	1
2344	heels	heels	0.0209	1
2345	heft	alms	2.4037	0
2346	height	height	0	1
2347	heights	heights	0.0002	1
2348	heir	heir	0.0582	1
2349	heirs	heirs	0.0451	1
2350	held	hold	0.5777	0
2351	hell	hell	2.5071	1
2352	hells	hells	2.5938	1
2353	helm	helm	0.1	1
2354	helms	helms	0.0375	1
2355	help	help	0	1
2356	helped	helped	0.002	1
2357	helps	helps	0.00639999999999999	1
2358	helve	helve	0.2809	1
2359	hem	hem	0.829	1
2360	hemp	hemp	0.3858	1
2361	hemps	hemps	0.0206	1
2362	hems	hems	0.4288	1
2363	hen	hen	0.0743	1
2364	hence	hence	0.0042	1
2365	hens	hens	0.0774	1
2366	her	her	0.0001	1
2367	herb	herb	0.0112	1
2368	herbs	herbs	0.0043	1
2369	herd	herd	0.1038	1
2370	herds	herds	0.2752	1
2371	here	here	0.0002	1
2372	hers	hers	0.0201	1
2373	hew	carve	3.7886	0
2374	hewed	carved	3.2972	0
2375	hews	alms	5.4049	0
2376	hex	hex	1.4712	1
2377	hey	hey	0.8114	1
2378	hick	hick	0.2251	1
2379	hicks	hicks	0.2399	1
2380	hid	hid	1.0187	1
2381	hide	hide	0.089	1
2382	hides	hides	0.0683	1
2383	hie	quiz	3.5604	0
2384	high	high	0.015	1
2385	hike	hike	0.0019	1
2386	hikes	hikes	0.0919	1
2387	hill	hill	0	1
2388	hills	hills	0	1
2389	hilt	hilt	0.1105	1
2390	hilts	hilts	0.3429	1
2391	him	him	0.0004	1
2392	hind	hind	0	1
2393	hinge	hinge	0.0467	1
2394	hint	hint	0.0001	1
2395	hints	hints	0.0002	1
2396	hip	hip	0.011	1
2397	hips	hips	0.0009	1
2398	hire	hire	0.0075	1
2399	hired	hired	0.0127	1
2400	hires	hires	0.0013	1
2401	hiss	dare	2.6741	0
2402	hissed	hissed	1.2529	1
2403	hit	hit	0.0001	1
2404	hit	hit	0.16	1
2405	hitch	hitch	0.0301	1
2406	hitched	hitched	0.2917	1
2407	hits	hits	0.0004	1
2408	hive	hive	3.9184	1
2409	hives	hives	0.6786	1
2410	ho	ho	0.6255	1
2411	hoar	hoar	0.4952	1
2412	hoard	stash	1.2502	0
2413	hoarse	fond	4.0046	0
2414	hoax	hoax	0.9865	1
2415	hob	hob	0.0005	1
2416	hobs	hobs	0.0011	1
2417	hock	hock	0.0163	1
2418	hocked	hocked	0.0132	1
2419	hocks	hock	1.0053	0
2420	hod	hod	0.0549	1
2421	hods	hods	0.0734	1
2422	hoe	hoe	1.8683	1
2423	hoes	hoes	0.0133	1
2424	hog	hog	0.0047	1
2425	hogs	hogs	0.0038	1
2426	hoist	hoist	0.0743	1
2427	hoists	hoists	0.0212	1
2428	hold	hold	0.0001	1
2429	holds	holds	0.0002	1
2430	hole	hole	0.001	1
2431	holes	holes	0.0011	1
2432	home	home	0.0001	1
2433	homes	homes	0.0001	1
2434	hone	hone	4.756	1
2435	honk	clink	2.488	0
2436	hooch	food	3.465	0
2437	hood	hood	0.2737	1
2438	hoods	hoods	0.6404	1
2439	hoof	hoof	0.0212	1
2440	hook	hook	0.1296	1
2441	hooked	hooked	0	1
2442	hooks	hooks	0.0019	1
2443	hoop	hoop	0.0317	1
2444	hoops	hoops	0.0111	1
2445	hoot	hoot	2.9568	1
2446	hoots	hoots	4.4402	1
2447	hooves	hooves	0.0111	1
2448	hop	hop	0.0297	1
2449	hope	hope	0.0003	1
2450	hoped	hoped	0.0004	1
2451	hopes	hopes	0	1
2452	hopped	hopped	0.0631	1
2453	hops	hops	3.1743	1
2454	hops	hops	1.0226	1
2455	hops	hop	1.5433	0
2456	horde	horde	0.005	1
2457	hordes	hordes	0.0447	1
2458	horn	horn	0.0052	1
2459	horns	horns	0.0018	1
2460	horse	horse	0.0047	1
2461	hose	hose	0.0636	1
2462	host	host	0.001	1
2463	hosts	hosts	0.0057	1
2464	hot	hot	0.0054	1
2465	hound	hound	0.0025	1
2466	hounds	hounds	0.0277	1
2467	hour	hour	0.0001	1
2468	hours	hours	0.003	1
2469	house	house	0.0004	1
2470	how	how	0.0027	1
2471	howl	howl	0.4612	1
2472	howls	howls	0.5471	1
2473	hub	hub	0.7395	1
2474	hubs	hubs	1.0743	1
2475	huck	huck	0.0322	1
2476	hucks	hucks	0.000800000000000001	1
2477	hue	hue	0.4098	1
2478	hues	hues	0.4359	1
2479	huff	huff	1.4301	1
2480	hug	hug	0.000700000000000001	1
2481	huge	huge	0.01	1
2482	hugged	hugged	0.00830000000000001	1
2483	hugs	hugs	0.0223	1
2484	huh	huh	2.0042	1
2485	hulk	hulk	0.00949999999999999	1
2486	hulks	hulks	0.0069	1
2487	hull	hull	0.073	1
2488	hulls	hulls	0.1084	1
2489	hum	hum	0.1871	1
2490	hummed	hummed	0.0027	1
2491	hump	hump	0.00690000000000001	1
2492	humped	humped	0.0071	1
2493	humps	humps	0.0224	1
2494	hums	hums	0.9341	1
2495	hunch	hunch	0.8872	1
2496	hung	hung	0.3387	1
2497	hunk	hunk	0.0611	1
2498	hunks	hunks	0.065	1
2499	hunt	hunt	0.0015	1
2500	hunts	hunts	0.0064	1
2501	hurl	hurl	0.004	1
2502	hurled	hurled	0.0017	1
2503	hurls	hurls	0.0747	1
2504	hurt	hurt	0	1
2505	hurt	hurt	0.9252	1
2506	hurts	hurts	0.0002	1
2507	hush	hush	1.7712	1
2508	husk	husk	0.0024	1
2509	husks	husks	0.0072	1
2510	hut	hut	0.0016	1
2511	hutch	hutch	0.7384	1
2512	huts	huts	0.0262	1
2513	hymn	hymn	0.1798	1
2514	hymns	hymns	0.1097	1
2515	ice	ice	0.0172	1
2516	id	id	0.0054	1
2517	ides	ides	2.4101	1
2518	ids	ids	0.0056	1
2519	if	if	0.001	1
2520	ilk	ilk	0.0489	1
2521	ilks	ilk	0.6802	0
2522	ill	ill	0.0454	1
2523	imp	imp	0.0221	1
2524	imps	imps	0.355	1
2525	in	in	0.0009	1
2526	inch	inch	0.0013	1
2527	ink	ink	0.0015	1
2528	inks	inks	0.0084	1
2529	inn	inn	0.0046	1
2530	inns	inns	0.0091	1
2531	ire	ire	0.0385	1
2532	ires	ires	0.7586	1
2533	irk	irk	2.4679	1
2534	isle	isle	0.0145	1
2535	isles	isles	0.1421	1
2536	it	it	0.1791	1
2537	itch	itch	0.0412	1
2538	its	its	0.0005	1
2539	jab	jab	0.0176	1
2540	jabbed	jabbed	0.0125	1
2541	jabs	jabs	0.0707	1
2542	jack	jack	0.0281	1
2543	jacks	jacks	0.0236	1
2544	jade	alms	5.0022	0
2545	jag	jag	0.2249	1
2546	jags	jags	0.5181	1
2547	jail	jail	0.023	1
2548	jails	jails	0.7975	1
2549	jakes	jakes	3.8905	1
2550	jam	jam	3.1467	1
2551	jamb	jamb	0.1334	1
2552	jambs	jambs	0.0218	1
2553	jammed	jammed	0.0531	1
2554	jams	jams	2.3642	1
2555	jape	jape	0.7172	1
2556	japes	japes	0.7532	1
2557	jar	jar	0.0996	1
2558	jars	jars	0.2744	1
2559	jaunt	jaunt	0.0167	1
2560	jaunts	jaunts	0.0681	1
2561	jaw	jaw	0.012	1
2562	jaws	jaws	0.008	1
2563	jay	jay	0.0009	1
2564	jays	jays	0.0062	1
2565	jazz	jazz	0.011	1
2566	jean	jean	0.0886	1
2567	jeans	jeans	0.0069	1
2568	jeep	car	16.0896	0
2569	jeeps	cars	17.6889	0
2570	jeer	jeer	0.2765	1
2571	jeered	jeered	0.0058	1
2572	jeers	jeers	2.2787	1
2573	jell	broil	1.8994	0
2574	jerk	jerk	0.0067	1
2575	jerked	jerked	0.0002	1
2576	jerks	jerk	0.945	0
2577	jest	jest	2.6865	1
2578	jests	parts	7.2456	0
2579	jet	jet	0.0003	1
2580	jets	jets	0.0005	1
2581	jew	jew	0.9278	1
2582	jews	jews	0.0359	1
2583	jib	jib	0.0157	1
2584	jibe	jibe	0.2083	1
2585	jibes	jibe	0.7959	0
2586	jibs	jibs	0.044	1
2587	jig	jig	0.0262	1
2588	jigs	jigs	0.0638	1
2589	jilt	jilt	0.5491	1
2590	jilts	jilts	1.5348	1
2591	jinks	jinks	0.0424	1
2592	jinx	jinx	0.1416	1
2593	jive	jive	3.7585	1
2594	jived	jived	0.3249	1
2595	jives	fern	7.9125	0
2596	job	job	0.0002	1
2597	jobs	jobs	0.0053	1
2598	jock	jock	0.7564	1
2599	jocks	jocks	0.1072	1
2600	jog	jog	0.2045	1
2601	jogged	spoke	1.1625	0
2602	jogs	jog	0.9607	0
2603	join	join	0.001	1
2604	joined	joined	0.029	1
2605	joins	join	0.8322	0
2606	joint	joint	0	1
2607	joints	joints	0	1
2608	joist	joist	0.4046	1
2609	joke	joke	1.294	1
2610	jokes	joke	2.0014	0
