Item	Word	Semantic_Output	Error_Score	Correct
1779	folk	folk	0.0027	1
1780	folks	folks	0.0005	1
1781	fond	fond	0.002	1
1782	font	font	0.0009	1
1783	fonts	fonts	0.0044	1
1784	food	food	0.0151	1
1785	foods	foods	0.0376	1
1786	fool	fool	0.0529	1
1787	fools	fools	0.2219	1
1788	foot	foot	0	1
1789	fop	dude	0.8124	0
1790	fops	fops	0.6749	1
1791	for	for	0.0003	1
1792	force	force	0.0001	1
1793	ford	bard	1.9579	0
1794	fords	fords	0.9707	1
1795	fore	fore	0.001	1
1796	fores	fores	0.0004	1
1797	forge	forge	0.0064	1
1798	fork	fork	0	1
1799	forks	forks	0	1
1800	form	form	0.0001	1
1801	forms	forms	0	1
1802	fort	fort	0	1
1803	forth	forth	0	1
1804	forts	forts	0.001	1
1805	fought	fought	0.0082	1
1806	foul	foul	0.0089	1
1807	fouled	fouled	0.1144	1
1808	fouls	fouls	0.3969	1
1809	found	found	0.0001	1
1810	fount	font	1.0971	0
1811	fourth	fourth	0.0401	1
1812	fowl	fowl	0.0208	1
1813	fowl	fowl	0.5121	1
1814	fox	fox	0.0001	1
1815	frail	frail	0.0103	1
1816	frame	frame	0.0001	1
1817	frames	frames	0.0002	1
1818	franc	franc	0.0024	1
1819	francs	francs	0.0077	1
1820	frank	frank	2.4256	1
1821	frappe	frappe	0.0082	1
1822	frappes	frappes	0.0211	1
1823	fraud	fraud	0.0227	1
1824	frauds	fraud	0.9871	0
1825	fray	fray	0.3552	1
1826	frayed	frayed	0.7733	1
1827	frays	frays	0.288	1
1828	freak	freak	1.5814	1
1829	freaks	freaks	1.0673	1
1830	free	free	0.0001	1
1831	freeze	freeze	0.001	1
1832	freight	freight	0.0005	1
1833	freights	freights	0.0007	1
1834	french	french	0.0029	1
1835	french	french	1.013	1
1836	fresh	fresh	0.0003	1
1837	fret	fret	0.0006	1
1838	frets	frets	0.0011	1
1839	fridge	cone	8.2701	0
1840	fried	fried	0.0026	1
1841	friend	friend	0	1
1842	friends	friends	0	1
1843	fries	dies	1.8161	0
1844	frieze	frieze	1.5551	1
1845	fright	fright	0.0017	1
1846	frights	frights	0.0005	1
1847	frill	frill	0.0018	1
1848	frills	frill	0.9673	0
1849	fringe	fringe	0.0026	1
1850	frisk	frisk	0.3347	1
1851	frizz	frizz	3.0342	1
1852	fro	fro	0.183	1
1853	frock	gown	0.9118	0
1854	frocks	gowns	0.6733	0
1855	frog	frog	0.0001	1
1856	frogs	frogs	0.0001	1
1857	from	from	0.0018	1
1858	frond	frond	0.5361	1
1859	front	front	0	1
1860	fronts	fronts	0.0248	1
1861	frost	frost	0.0002	1
1862	frosts	frosts	0.0259	1
1863	froth	froth	0.0004	1
1864	frothed	frothed	0.001	1
1865	froths	froth	0.8543	0
1866	frown	frown	0.0001	1
1867	frowned	frowned	0.0001	1
1868	frowns	frown	0.7831	0
1869	froze	froze	0	1
1870	fruit	fruit	0.0001	1
1871	fruits	fruits	0.000400000000000001	1
1872	frump	shrew	0.9741	0
1873	frumps	frumps	1.0032	1
1874	fry	fry	0.0018	1
1875	fuck	fuck	2.2948	1
1876	fudge	fudge	0.0009	1
1877	fuel	fuel	0.0009	1
1878	fuels	fuels	0.0008	1
1879	fug	storm	3.187	0
1880	fugue	fugue	0.0006	1
1881	full	full	0.00499999999999999	1
1882	fume	fume	0.987	1
1883	fumes	fumes	0.6084	1
1884	fun	fun	0.0058	1
1885	fund	fund	0.0002	1
1886	funds	funds	0.0106	1
1887	funk	funk	0.6388	1
1888	funks	funks	0.3978	1
1889	funs	funs	0.0365	1
1890	fur	fur	0.0104	1
1891	furl	furl	0.001	1
1892	furled	furled	0.0155	1
1893	furls	furls	0.0365	1
1894	furs	furs	0.0101	1
1895	fuse	fuse	0.0075	1
1896	fuss	fuss	0.0164	1
1897	fussed	fussed	0	1
1898	fuzz	fuzz	0.0517	1
1899	gab	gab	0.8629	1
1900	gabs	gabs	0.7074	1
1901	gad	gad	1.0138	1
1902	gads	gads	0.369	1
1903	gaff	gaff	0.0003	1
1904	gaffe	gaffe	0.3718	1
1905	gaffes	gaffes	0.7108	1
1906	gaffs	gaffs	0.0046	1
1907	gag	gag	0.0114	1
1908	gage	gage	0.1945	1
1909	gags	gags	0.0031	1
1910	gain	gain	0	1
1911	gained	gained	0.001	1
1912	gains	gains	0.0002	1
1913	gait	gait	0.0002	1
1914	gaits	gait	0.7099	0
1915	gal	gal	0.0123	1
1916	gale	gale	0.0305	1
1917	gales	gales	0.0919	1
1918	gall	gall	0.0009	1
1919	galls	galls	0.0759	1
1920	gals	gals	0.0097	1
1921	game	game	0.0001	1
1922	games	games	0.0005	1
1923	gamp	mask	4.0726	0
1924	gang	gang	0	1
1925	gangs	gangs	0.0786	1
1926	gap	gap	1.0683	1
1927	gape	gape	0.0006	1
1928	gaped	gaped	0.0558	1
1929	gapes	gapes	0.002	1
1930	gaps	gaps	0.9962	1
1931	garb	garb	0.0392	1
1932	garbs	garbs	0.4186	1
1933	gas	gas	0.0384	1
1934	gash	gash	1.8743	1
1935	gasp	gasp	0.0489	1
1936	gasped	gasped	0.0001	1
1937	gasps	gasps	0.001	1
1938	gat	brick	16.816	0
1939	gate	gate	0	1
1940	gates	gates	0.0021	1
1941	gauche	gauche	1.6334	1
1942	gaud	broom	2.4149	0
1943	gauds	gauds	1.0398	1
1944	gauge	gauge	0.0006	1
1945	gaunt	thin	1.1983	0
1946	gauze	gauze	0.0378	1
1947	gave	gave	0	1
1948	gawk	gape	1.0415	0
1949	gay	gay	0.0005	1
1950	gaze	gaze	0.0004	1
1951	gazed	gazed	0.0002	1
1952	gear	gear	0.0041	1
1953	gears	gears	0.0005	1
1954	gee	gee	0.3974	1
1955	gees	gees	0.1474	1
1956	geese	goose	0.4814	0
1957	gel	gel	0.0034	1
1958	geld	treat	2.9374	0
1959	gels	gels	0.5348	1
1960	gem	gem	0.0009	1
1961	gems	gems	0.0335	1
1962	gen	ash	5.8928	0
1963	gene	gene	0.2413	1
1964	genes	genes	0.2213	1
1965	gent	guest	7.4059	0
1966	gents	guests	5.3676	0
1967	germ	germ	0.0006	1
1968	germs	germs	0.0001	1
1969	get	get	0.0001	1
1970	gets	gets	0.0026	1
1971	ghast	ghast	0.5206	1
1972	ghasts	ghasts	0.0342	1
1973	ghat	lane	0.4762	0
1974	ghats	lanes	0.807	0
1975	ghee	ghee	0.1255	1
1976	ghees	ghees	0.0196	1
1977	ghost	ghost	0.0002	1
1978	ghosts	ghosts	0.0314	1
1979	ghoul	ghoul	0.0852	1
1980	ghouls	ghouls	0.0588	1
1981	gibe	gibe	0.2335	1
1982	gibes	gibes	0.9423	1
1983	gift	gift	0.0003	1
1984	gifts	gifts	0.0866	1
1985	gig	gig	0.1056	1
1986	gigs	gigs	0.0118	1
1987	gild	wreathe	1.9003	0
1988	gilds	wreathe	1.3122	0
1989	gill	gill	0.0007	1
1990	gills	gills	0.0003	1
1991	gilt	wreathe	4.829	0
1992	gin	gin	0.0038	1
1993	gins	gins	0.0227	1
1994	gird	gird	0.1974	1
1995	girds	bards	6.5153	0
1996	girl	girl	0	1
1997	girls	girls	0	1
1998	girt	clone	8.5282	0
1999	girth	girth	0.0019	1
2000	girths	girths	0.0097	1
2001	gist	gist	0.0105	1
2002	gists	gists	0.0134	1
2003	give	give	0.0001	1
2004	gives	gives	0	1
2005	glad	glad	0.0002	1
2006	glade	glade	0.0018	1
2007	glades	glades	0.00959999999999999	1
2008	glance	glance	0.0144	1
2009	glanced	glanced	0.0001	1
2010	gland	gland	0.0002	1
2011	glands	glands	0.0001	1
2012	glare	glare	0.00400000000000001	1
2013	glass	glass	0.0002	1
2014	glaze	blaze	6.7717	0
2015	gleam	gleam	0.0284	1
2016	glean	glean	0.2942	1
2017	gleaned	gleaned	0.0949	1
2018	gleans	gleans	0.4083	1
2019	glee	glee	0.0012	1
2020	glees	glees	0.19	1
2021	glen	glen	0.1113	1
2022	glens	glens	0.0415	1
2023	glib	glib	0.6094	1
2024	glide	glide	0.0121	1
2025	glides	glides	0.023	1
2026	glimpse	glimpse	0.0519	1
2027	glint	glance	6.0056	0
2028	glitch	web	4.4704	0
2029	gloat	alms	5.9268	0
2030	gloats	wreathe	7.6834	0
2031	glob	glob	0.0226	1
2032	globe	globe	0.0002	1
2033	globes	globes	0.0005	1
2034	globs	globs	0.0377	1
2035	gloom	gloom	0.0438	1
2036	glooms	gloom	0.7746	0
2037	gloss	gloss	0.2642	1
2038	glove	glove	0	1
2039	gloves	gloves	0.0005	1
2040	glow	glow	0.00470000000000001	1
2041	glue	glue	0.0019	1
2042	glued	glued	0.0172	1
2043	glues	glues	0.00579999999999999	1
2044	glut	wreathe	4.1277	0
2045	gluts	wreathe	4.9563	0
2046	gnarl	wreathe	4.2019	0
2047	gnash	gnash	1.7322	1
2048	gnashed	gnashed	0.9444	1
2049	gnat	gnat	0.0146	1
2050	gnats	gnats	0.0133	1
2051	gnaw	gnaw	0.0061	1
2052	gnawed	gnawed	0.0007	1
2053	gnaws	gnaws	0.3047	1
2054	gnome	gnome	0.1109	1
2055	gnomes	gnomes	0.1014	1
2056	gnu	gnu	0.4119	1
2057	gnus	gnu	1.6289	0
2058	go	go	0.0016	1
2059	goad	goad	0.0018	1
2060	goads	goad	0.3883	0
2061	goal	goal	0.0001	1
2062	goals	goals	0.0299	1
2063	goat	goat	0.0009	1
2064	goats	goats	0.0099	1
2065	gob	gob	0.1953	1
2066	gobs	gobs	0.2553	1
2067	god	god	0.0004	1
2068	gods	gods	0.0001	1
2069	goes	goes	0.024	1
2070	gold	gold	0.0002	1
2071	golds	gold	0.824	0
2072	golf	golf	0.0036	1
2073	golfs	golf	0.3291	0
2074	gong	gong	0.0061	1
2075	gongs	gongs	0.0008	1
2076	goo	gunk	3.2613	0
2077	good	good	0.0002	1
2078	goods	goods	0.0022	1
2079	goof	goof	0.6792	1
2080	goon	goon	0.5236	1
2081	goons	goons	0.6703	1
2082	goos	goo	2.3275	0
2083	goose	goose	0.0005	1
2084	gore	gore	0.0238	1
2085	gores	gores	0.1266	1
2086	gorge	gorge	0.0107	1
2087	gorse	gorse	0.0568	1
2088	gos	go	2.2921	0
2089	got	got	0.0171	1
2090	gouge	gouge	0.0913	1
2091	gouged	gouged	0.0877	1
2092	gourd	gourd	0.0006	1
2093	gourds	gourds	0	1
2094	gout	gout	0.3298	1
2095	gouts	gouts	0.0221	1
2096	gown	gown	0.0254	1
2097	gowns	gowns	0.0082	1
2098	grab	grab	0.0037	1
2099	grabbed	grabbed	0.0004	1
2100	grabs	grabs	0.001	1
2101	grace	grace	0.2005	1
2102	grad	grad	0.017	1
2103	grade	grade	0	1
2104	grades	grades	0.0006	1
2105	grads	grads	0.6896	1
2106	graft	graft	0.0449	1
2107	grafts	grafts	0.1376	1
2108	grail	cup	1.0014	0
2109	grails	cups	1.0022	0
2110	grain	grain	0	1
2111	grains	grains	0.000400000000000001	1
2112	gram	gram	0.0101	1
2113	grams	grams	0.0004	1
2114	grand	grand	0.00910000000000001	1
2115	grange	croft	1.0674	0
2116	grant	grant	0.0157	1
2117	grants	grants	0.0906	1
2118	grape	grape	0.1093	1
2119	grapes	grapes	0.0729	1
2120	graph	graph	0.0005	1
2121	graphs	graphs	0.0325	1
2122	grasp	grasp	0.0168	1
2123	grasped	grasped	0.0026	1
2124	grasps	grasps	0.1077	1
2125	grass	grass	0.0001	1
2126	grate	grate	0.0004	1
2127	grates	grates	0.0643	1
2128	grave	grave	0.004	1
2129	graves	graves	0.0064	1
2130	gray	gray	0.0036	1
2131	graze	graze	0.0097	1
2132	grazed	grazed	0.0136	1
2133	grease	grease	0	1
2134	great	great	0.0002	1
2135	greaves	greaves	0.0568	1
2136	greed	greed	0.267	1
2137	greeds	greeds	1.5149	1
2138	green	green	0.0002	1
2139	greet	greet	0.003	1
2140	greets	greets	0.1751	1
2141	grew	grew	0.0001	1
2142	grey	grey	0.0037	1
2143	grid	grid	0.0001	1
2144	grids	grids	0.0102	1
2145	grief	grief	0.0128	1
2146	griefs	griefs	0.0021	1
2147	grieve	grieve	0.011	1
2148	grieved	grieved	0.0019	1
2149	grieves	grieves	0.0008	1
2150	grill	grill	0.1228	1
2151	grille	grille	6.0245	1
2152	grilles	grilles	1.6592	1
2153	grills	grills	2.581	1
2154	grim	grim	0.0299	1
2155	grime	grime	0.1569	1
2156	grimed	grimed	0.00340000000000001	1
2157	grimes	grime	1.9632	0
2158	grin	grin	0.0094	1
2159	grind	grind	0.0009	1
2160	grinds	grinds	0.0001	1
2161	grinned	grinned	0.0082	1
2162	grins	grins	0.0011	1
2163	grip	grip	0.0001	1
2164	gripe	gripe	1.1437	1
2165	gripes	gripe	1.1044	0
2166	grips	grips	0.000800000000000001	1
2167	grist	grist	0.0048	1
2168	grists	grists	0.0135	1
2169	grit	schist	1.0147	0
2170	grits	schist	1.8581	0
2171	groan	groan	0	1
2172	groaned	groaned	0.0009	1
2173	groans	groans	0	1
2174	groat	coin	0.7743	0
2175	groats	groats	0.3579	1
2176	grog	grog	1.3978	1
2177	groin	groin	0.0223	1
2178	groins	groins	0.9077	1
2179	groom	groom	0.0113	1
2180	grooms	grooms	0.2925	1
2181	groove	groove	0	1
2182	grooves	grooves	0.0003	1
2183	grope	grope	0.0453	1
2184	groped	groped	0.7091	1
2185	gropes	gropes	0.2085	1
2186	gross	gross	0.0251	1
2187	grot	dare	7.8239	0
2188	grouch	clone	6.4507	0
2189	ground	ground	0.0169	1
2190	group	group	0.0011	1
2191	groups	groups	0.0355	1
2192	grouse	grouse	0.6496	1
2193	grout	hunt	5.5471	0
2194	grove	grove	0.0004	1
2195	groves	groves	0.0004	1
2196	grow	grow	0	1
2197	growl	growl	0.0538	1
2198	growled	growled	0.0004	1
2199	growls	growls	0.0114	1
2200	grows	grows	0	1
2201	growth	growth	0	1
2202	growths	growths	0.0001	1
2203	grub	grub	0.0009	1
2204	grubs	grubs	0.0009	1
2205	grudge	grudge	0.0144	1
2206	gruff	gruff	0.0782	1
2207	grunt	dared	2.2885	0
2208	grunts	grunts	0.5589	1
2209	guard	guard	0	1
2210	guards	guards	0	1
2211	guess	guess	0.0029	1
2212	guessed	guessed	0.0009	1
2213	guest	guest	0.0002	1
2214	guests	guests	0	1
2215	guide	guide	0.0441	1
2216	guides	guides	0	1
2217	guild	guild	0.0014	1
2218	guilds	guilds	0.1452	1
2219	guile	guile	0.0426	1
2220	guiles	guiles	0.0962	1
2221	guilt	guilt	0.0528	1
2222	guilts	guilts	0.0985	1
2223	guise	guise	0.0007	1
2224	gulch	gulch	0.1763	1
2225	gulf	gulf	0.0802	1
2226	gulfs	gulfs	0.0841	1
2227	gull	gull	0.0162	1
2228	gulp	gulp	0.0093	1
2229	gulps	gulps	0.0271	1
2230	gum	gum	0.0003	1
2231	gums	gums	0.0011	1
2232	gun	gun	0.0002	1
2233	gunk	gunk	2.1889	1
2234	gunks	gunks	3.3032	1
2235	guns	guns	0.0001	1
2236	gush	gush	0.0069	1
2237	gushed	gushed	1.3596	1
2238	gust	gust	0.01	1
2239	gusts	gusts	0.0118	1
2240	gut	gut	0.00849999999999999	1
2241	guts	guts	0.0228	1
2242	guy	guy	0.0002	1
2243	guys	guys	0.001	1
2244	gym	gym	0.1497	1
2245	gyms	gyms	0.1713	1
2246	gyp	gyp	0.031	1
2247	hack	hack	0.7118	1
2248	hacked	hacked	1.1217	1
2249	hacks	hacks	3.4019	1
2250	haft	haft	0.5543	1
2251	hafts	hafts	0.1147	1
2252	hag	hag	1.6016	1
2253	hags	hags	2.6391	1
2254	hail	hail	0.0003	1
2255	hailed	hailed	0.0005	1
2256	hails	hail	1.0078	0
2257	hair	hair	0	1
2258	hairs	hairs	0	1
2259	hake	food	2.4078	0
2260	hakes	fluke	7.0723	0
2261	hall	hall	0	1
2262	halls	halls	0.0055	1
2263	halt	halt	0.5853	1
2264	halts	halts	0.9621	1
2265	halve	halve	0.0005	1
2266	halved	halved	0.0328	1
2267	halves	halves	0.00699999999999999	1
2268	ham	ham	0.0819	1
2269	hams	hams	0.3335	1
2270	hand	hand	0	1
2271	hands	hands	0.0005	1
2272	hang	hang	0.0009	1
2273	hangs	hangs	0.1703	1
2274	hank	hank	0.0514	1
2275	hanks	hanks	0.2865	1
2276	hap	hap	1.0094	1
2277	haps	haps	0.3118	1
2278	hard	hard	0.0001	1
2279	hare	hare	3.1306	1
2280	hares	hares	2.5081	1
2281	hark	hark	0.0363	1
2282	harked	harked	0.1158	1
2283	harks	harks	0.0329	1
2284	harm	harm	0	1
2285	harms	harms	0.00819999999999999	1
2286	harp	harp	0.0026	1
2287	harps	harps	0.1836	1
2288	harsh	harsh	0.0006	1
2289	hart	clone	14.2456	0
2290	harts	does	15.7699	0
2291	hash	hash	0.7139	1
2292	hasp	hasp	0.0698	1
2293	hasps	hasps	0.0604	1
2294	haste	haste	0.0006	1
2295	hastes	hastes	0.0797	1
2296	hat	hat	0.0002	1
2297	hatch	hatch	0.0061	1
2298	hate	hate	0	1
2299	hates	hates	0.0005	1
2300	hath	hath	0.0069	1
2301	hats	hats	0.0002	1
2302	haul	haul	0.0315	1
2303	haunch	wreathe	3.6455	0
2304	haunt	haunt	0.0024	1
2305	haunts	haunts	0.0259	1
2306	have	have	0	1
2307	haw	haw	0.1558	1
2308	hawk	hawk	0.0017	1
2309	hawks	hawks	0.0002	1
2310	haws	haws	0.8202	1
2311	hay	hay	0.177	1
2312	hays	hay	0.7698	0
2313	haze	haze	0	1
2314	he	he	0.868	1
2315	head	head	0.0293	1
2316	heads	heads	0.0152	1
2317	heal	heal	0.0041	1
2318	healed	healed	0.0001	1
2319	heals	heals	0.09	1
2320	health	health	0.0006	1
2321	healths	healths	0.1062	1
2322	heap	heap	0.074	1
2323	heaps	heaps	0.126	1
2324	hear	hear	0	1
2325	heard	heard	0.000400000000000001	1
2326	hears	hears	0.00649999999999999	1
2327	hearse	car	16.6368	0
2328	heart	heart	0.0001	1
2329	hearth	hearth	0.0252	1
2330	hearths	hearths	0.3617	1
2331	hearts	hearts	0	1
2332	heat	heat	0.0002	1
2333	heath	heath	0.3259	1
2334	heaths	heaths	0.6012	1
2335	heats	heats	0.0002	1
2336	heave	heave	0.482	1
2337	heaves	heaves	0.6193	1
2338	heck	heck	0.00809999999999999	1
2339	hecks	hecks	1.2766	1
2340	hedge	hedge	0.0058	1
2341	heed	heed	0.1518	1
2342	heeds	heed	3.1187	0
2343	heel	heel	0	1
2344	heels	heels	0	1
2345	heft	heft	0.9082	1
2346	height	height	0	1
2347	heights	heights	0.0025	1
2348	heir	heir	0.0205	1
2349	heirs	heirs	0.0186	1
2350	held	held	0	1
2351	hell	hell	0.295	1
2352	hells	hells	0.7959	1
2353	helm	helm	2.4195	1
2354	helms	helms	1.0739	1
2355	help	help	0	1
2356	helped	helped	0	1
2357	helps	helps	0	1
2358	helve	helve	0.0041	1
2359	hem	hem	0.1526	1
2360	hemp	hemp	0.0076	1
2361	hemps	hemps	0.5606	1
2362	hems	hems	0.0721	1
2363	hen	hen	0.0001	1
2364	hence	hence	0.0157	1
2365	hens	hens	0.009	1
2366	her	her	0.0002	1
2367	herb	herb	0.0022	1
2368	herbs	herbs	0.0001	1
2369	herd	herd	0.0001	1
2370	herds	herds	0.0012	1
2371	here	here	0.0005	1
2372	hers	hers	0.0018	1
2373	hew	carve	1.0001	0
2374	hewed	hewed	0.0237	1
2375	hews	hews	0.3268	1
2376	hex	slang	1.059	0
2377	hey	hey	0.0004	1
2378	hick	coon	3.4426	0
2379	hicks	coons	3.8361	0
2380	hid	hid	0.0077	1
2381	hide	hide	0.0003	1
2382	hides	hides	0.0157	1
2383	hie	part	6.6411	0
2384	high	high	0	1
2385	hike	hike	0.5256	1
2386	hikes	hike	0.9696	0
2387	hill	hill	0.0001	1
2388	hills	hills	0.0001	1
2389	hilt	hilt	0.0124	1
2390	hilts	hilts	0.1785	1
2391	him	him	0.001	1
2392	hind	hind	0.0002	1
2393	hinge	hinge	0.598	1
2394	hint	hint	0.0005	1
2395	hints	hints	0.0056	1
2396	hip	hip	0.1149	1
2397	hips	hips	0.4121	1
2398	hire	hire	0.0005	1
2399	hired	hired	0.00829999999999999	1
2400	hires	hires	0.0123	1
2401	hiss	hiss	1.6949	1
2402	hissed	hissed	0.0012	1
2403	hit	hit	0.0175	1
2404	hit	hit	1.2728	1
2405	hitch	hitch	1.6238	1
2406	hitched	hitched	0.0417	1
2407	hits	hits	0.5084	1
2408	hive	hive	0.0001	1
2409	hives	hives	0.0111	1
2410	ho	ho	0.0371	1
2411	hoar	frost	2.7167	0
2412	hoard	stash	2.5071	0
2413	hoarse	hoarse	0.0374	1
2414	hoax	hoax	0.9804	1
2415	hob	hob	0.0457	1
2416	hobs	hobs	0.4859	1
2417	hock	dare	6.202	0
2418	hocked	hocked	0.1203	1
2419	hocks	hocks	2.1458	1
2420	hod	hod	0.8865	1
2421	hods	hods	0.8735	1
2422	hoe	hoe	0.3703	1
2423	hoes	hoes	0.2245	1
2424	hog	hog	0.0001	1
2425	hogs	hogs	0.0004	1
2426	hoist	hoist	0.0001	1
2427	hoists	hoists	0.0004	1
2428	hold	hold	0	1
2429	holds	holds	0.0225	1
2430	hole	hole	0.0001	1
2431	holes	holes	0.0001	1
2432	home	home	0.0005	1
2433	homes	homes	0.0004	1
2434	hone	hone	0.9518	1
2435	honk	honk	0.4357	1
2436	hooch	boss	6.5236	0
2437	hood	hood	0.001	1
2438	hoods	hoods	0.0032	1
2439	hoof	hoof	0.002	1
2440	hook	hook	0.0401	1
2441	hooked	hooked	0.0001	1
2442	hooks	hooks	0.0042	1
2443	hoop	hoop	0.0584	1
2444	hoops	hoops	0.9761	1
2445	hoot	hoot	0.6178	1
2446	hoots	hoots	0.5358	1
2447	hooves	hooves	0.0002	1
2448	hop	hop	0.4096	1
2449	hope	hope	0.0004	1
2450	hoped	hoped	0.0001	1
2451	hopes	hopes	0	1
2452	hopped	hopped	0	1
2453	hops	hops	0.7195	1
2454	hops	hops	0.0417	1
2455	hops	hops	0.0993	1
2456	horde	horde	0.0002	1
2457	hordes	hordes	0.0001	1
2458	horn	horn	0	1
2459	horns	horns	0	1
2460	horse	horse	0.0004	1
2461	hose	hose	0.622	1
2462	host	host	0.0001	1
2463	hosts	hosts	0.0017	1
2464	hot	hot	0	1
2465	hound	hound	0	1
2466	hounds	hounds	0.0001	1
2467	hour	hour	0	1
2468	hours	hours	0.0004	1
2469	house	house	0.0506	1
2470	how	how	0.0001	1
2471	howl	howl	0.001	1
2472	howls	howls	0.0122	1
2473	hub	hub	0.741	1
2474	hubs	hubs	0.9499	1
2475	huck	huck	0.295	1
2476	hucks	hucks	0.9652	1
2477	hue	hue	0.441	1
2478	hues	hues	1.4708	1
2479	huff	huff	2.5029	1
2480	hug	hug	0.0195	1
2481	huge	huge	0	1
2482	hugged	hugged	0.0058	1
2483	hugs	hugs	0.0835	1
2484	huh	huh	0.1865	1
2485	hulk	hulk	0.0048	1
2486	hulks	hulks	0.0911	1
2487	hull	hull	0.0186	1
2488	hulls	hulls	0.0124	1
2489	hum	hum	0.017	1
2490	hummed	hummed	0	1
2491	hump	hump	0.0039	1
2492	humped	humped	0.000500000000000001	1
2493	humps	humps	0.0028	1
2494	hums	hums	0.0005	1
2495	hunch	hunch	0.0373	1
2496	hung	hung	0.0016	1
2497	hunk	hunk	0.1225	1
2498	hunks	hunks	0.1077	1
2499	hunt	hunt	0.0171	1
2500	hunts	hunts	0.0001	1
2501	hurl	hurl	0.0716	1
2502	hurled	hurled	0.0051	1
2503	hurls	hurls	0.0141	1
2504	hurt	hurt	0.0234	1
2505	hurt	hurt	0.7235	1
2506	hurts	hurts	0.047	1
2507	hush	hush	0.0027	1
2508	husk	husk	0.0037	1
2509	husks	husks	0.0001	1
2510	hut	hut	0.0002	1
2511	hutch	hutch	0.084	1
2512	huts	huts	0.0038	1
2513	hymn	hymn	0.0004	1
2514	hymns	hymns	0.0206	1
2515	ice	ice	0.017	1
2516	id	id	0.0012	1
2517	ides	ides	2.1367	1
2518	ids	ids	0.0055	1
2519	if	if	0.0002	1
2520	ilk	hub	7.9183	0
2521	ilks	clones	10.0509	0
2522	ill	ill	0.0203	1
2523	imp	imp	0.0325	1
2524	imps	imps	0.0923	1
2525	in	in	0.0004	1
2526	inch	inch	0.0003	1
2527	ink	ink	0.004	1
2528	inks	inks	0.0051	1
2529	inn	inn	0.0005	1
2530	inns	inns	0.0918	1
2531	ire	ire	1.5394	1
2532	ires	ires	1.3402	1
2533	irk	faze	5.9216	0
2534	isle	isle	0.0154	1
2535	isles	isles	0.0149	1
2536	it	it	0.2743	1
2537	itch	itch	1.9278	1
2538	its	its	0.1916	1
2539	jab	jab	0.0416	1
2540	jabbed	jabbed	0.0027	1
2541	jabs	jab	0.7814	0
2542	jack	jack	0.0005	1
2543	jacks	jacks	0.0003	1
2544	jade	jade	0	1
2545	jag	jag	1.1112	1
2546	jags	jags	0.1055	1
2547	jail	jail	0.0199	1
2548	jails	jails	0.142	1
2549	jakes	barns	3.2196	0
2550	jam	jam	0.0057	1
2551	jamb	jamb	0.0818	1
2552	jambs	jambs	0.0235	1
2553	jammed	jammed	0.0312	1
2554	jams	jams	0.3806	1
2555	jape	jape	0.0553	1
2556	japes	japes	0.0739	1
2557	jar	jar	0.0006	1
2558	jars	jars	0.0043	1
2559	jaunt	jaunt	0.0344	1
2560	jaunts	jaunts	0.142	1
2561	jaw	jaw	0	1
2562	jaws	jaws	0.0011	1
2563	jay	jay	0.0008	1
2564	jays	jay	0.3846	0
2565	jazz	jazz	0.0006	1
2566	jean	jean	2.1595	1
2567	jeans	jeans	0.0246	1
2568	jeep	car	17.0004	0
2569	jeeps	cars	17.3374	0
2570	jeer	jeer	0.009	1
2571	jeered	jeered	0.0005	1
2572	jeers	jeers	0.2091	1
2573	jell	dare	4.342	0
2574	jerk	jerk	0.0037	1
2575	jerked	jerked	0.0005	1
2576	jerks	jerks	0.000600000000000001	1
2577	jest	jest	0.0015	1
2578	jests	jest	2.0668	0
2579	jet	jet	0.0004	1
2580	jets	jets	0.0307	1
2581	jew	jew	0.0177	1
2582	jews	jews	0.0147	1
2583	jib	jib	0.0171	1
2584	jibe	jibe	0.0125	1
2585	jibes	jibes	0.0054	1
2586	jibs	jibs	0.02	1
2587	jig	jig	0.4207	1
2588	jigs	jigs	0.1356	1
2589	jilt	jilt	0.2195	1
2590	jilts	jilts	0.1028	1
2591	jinks	ink	9.7659	0
2592	jinx	jinx	0.0017	1
2593	jive	jive	0.9565	1
2594	jived	jived	0.6282	1
2595	jives	jives	0.6408	1
2596	job	job	0.0004	1
2597	jobs	jobs	0.0038	1
2598	jock	jock	0.0045	1
2599	jocks	jocks	0.0027	1
2600	jog	speak	0.754	0
2601	jogged	spoke	0.8243	0
2602	jogs	speaks	0.7852	0
2603	join	join	0.0002	1
2604	joined	joined	0	1
2605	joins	joins	0.003	1
2606	joint	joint	0.0005	1
2607	joints	joints	0.0002	1
2608	joist	alms	6.2882	0
2609	joke	joke	0.0485	1
2610	jokes	jokes	0.0006	1
2611	jolt	jolt	0.1355	1
2612	jolts	jolt	1.2736	0
2613	joss	alms	3.4147	0
2614	jot	jot	0.094	1
2615	jots	jot	1.9003	0
2616	joust	joust	0.0003	1
2617	jousts	jousts	0.0002	1
2618	jowl	jowl	0.0052	1
2619	jowls	jowls	0.0033	1
2620	joy	joy	0.0001	1
2621	joys	joys	0.0017	1
2622	judge	judge	0	1
2623	jug	jug	0.0016	1
2624	jugs	jugs	0.0802	1
2625	juice	juice	0.0002	1
2626	jump	jump	0	1
2627	jumped	jumped	0	1
2628	jumps	jumps	0.0001	1
2629	june	june	0.0022	1
2630	junes	junes	0.7854	1
